block_id,n_events,n_distinct_events,warn_err_ratio,evt_0,evt_1,evt_2,evt_3,evt_4,evt_5,evt_6,evt_7,evt_8,evt_9,evt_10,label
blk_6923749696,4,4,0.0,0,1,0,1,1,0,0,1,0,0,0,0
blk_6934141817,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_6937235282,5,5,0.6,0,1,1,1,0,0,0,1,1,0,0,1
blk_6942945140,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_6952627312,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_6954208134,4,4,0.75,0,1,0,1,1,0,0,1,0,0,0,0
blk_6954854808,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_6956313456,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_6956489727,5,4,0.8,0,1,0,0,1,0,1,0,0,0,2,1
blk_6966772603,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6977288423,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6977772798,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6978822050,4,4,0.0,0,0,1,1,0,0,1,1,0,0,0,0
blk_6993796960,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_6994611808,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_6998180019,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6998481477,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_6999597119,4,4,0.0,0,1,0,0,1,0,1,1,0,0,0,0
blk_6999953415,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_7001185496,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_7009443898,4,4,0.0,0,1,1,1,0,0,0,1,0,0,0,0
blk_7014746381,5,5,0.8,0,0,0,0,1,0,1,1,1,0,1,1
blk_7015048455,4,4,0.25,0,1,1,0,0,0,1,1,0,0,0,0
blk_7027235006,4,4,0.0,0,1,1,1,1,0,0,0,0,0,0,0
blk_7027587373,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_7037149418,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7050555135,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_7062715370,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7066252356,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_7067343315,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7068293098,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_7072334392,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7074590880,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7082321366,4,4,0.0,0,1,1,0,0,0,1,1,0,0,0,0
blk_7094578731,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_7095537616,4,4,0.0,0,1,1,1,1,0,0,0,0,0,0,0
blk_7096761190,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7099720897,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_7104529265,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_7106569211,4,4,0.5,0,0,0,1,1,0,1,1,0,0,0,0
blk_7114032014,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_7118340804,5,5,0.6,0,1,1,0,1,0,1,1,0,0,0,0
blk_7131734496,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7134478660,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7135702250,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_7149041847,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7154151202,6,6,0.5,0,1,1,1,1,0,1,0,1,0,0,1
blk_7160602831,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_7169948641,4,4,0.5,0,0,0,1,1,0,1,1,0,0,0,0
blk_7169969444,4,4,0.5,0,0,1,1,0,0,1,1,0,0,0,0
blk_7171318915,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7187241869,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_7188465884,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_7191506476,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_7191794316,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_7197548466,4,4,0.75,0,1,1,0,1,0,1,0,0,0,0,0
blk_7202554065,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7209798283,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7212407722,4,4,0.75,0,1,1,1,0,0,1,0,0,0,0,0
blk_7223782931,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7225608563,4,4,0.25,0,0,1,1,0,0,1,1,0,0,0,0
blk_7226916890,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7230676953,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7231162617,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7232189085,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_7232625577,4,4,0.75,0,1,0,0,1,0,1,1,0,0,0,0
blk_7233665040,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7233730815,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7234113967,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_7234855389,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_7242861150,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_7246498745,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7250180309,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_7252244126,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_7253410836,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_7256734253,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7264250509,6,6,0.8333333333333334,0,1,1,1,1,0,1,0,0,1,0,1
blk_7264632797,4,4,0.75,0,1,0,1,1,1,0,0,0,0,0,1
blk_7266753740,4,4,0.25,0,0,1,1,0,0,1,1,0,0,0,0
blk_7267865896,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7284589362,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_7304193882,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7304902372,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_7307466962,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_7307602485,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7309988774,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_7316253796,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7318496255,4,4,0.75,0,1,0,0,1,0,0,1,0,1,0,1
blk_7325727124,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_7329870686,5,5,0.6,0,1,1,0,1,0,1,1,0,0,0,0
blk_7336476329,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_7338334572,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_7338883458,6,6,0.8333333333333334,0,1,1,0,1,1,1,1,0,0,0,1
blk_7342751717,4,4,0.5,0,0,1,1,1,0,1,0,0,0,0,0
blk_7344041678,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_7344591070,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_7348294954,6,6,0.6666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7352918242,6,6,0.6666666666666666,0,0,1,1,1,0,1,1,0,0,1,1
blk_7353790391,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_7359693838,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_7361515418,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_7361699890,4,4,0.25,0,1,0,0,1,0,1,1,0,0,0,0
blk_7363955032,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_7375288641,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_7377418510,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_7382686042,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7383085437,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7384078736,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7393972879,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_7395365529,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7408391397,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7427921048,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7428607283,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7431036441,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7441939772,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_7442966005,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7453318973,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7459194619,4,4,0.25,0,1,1,0,1,0,1,0,0,0,0,0
blk_7469300060,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7469556201,4,4,0.5,0,1,1,1,0,0,0,1,0,0,0,0
blk_7475096807,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7478019187,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_7495830797,4,4,0.0,0,0,0,1,1,0,1,1,0,0,0,0
blk_7500271133,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_7528594808,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_7537034052,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7537783626,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7537820294,4,4,0.5,0,1,1,1,0,0,0,1,0,0,0,0
blk_7544590679,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7544671639,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7545016512,4,4,0.75,0,0,1,1,0,0,1,1,0,0,0,0
blk_7545352636,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7547985907,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_7554108799,5,5,0.0,0,1,1,1,1,0,1,0,0,0,0,0
blk_7558806961,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_7563818441,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7565030488,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7567417556,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7577531408,4,4,0.5,0,1,0,1,1,0,1,0,0,0,0,0
blk_7580625885,4,4,0.25,0,1,1,0,0,0,1,1,0,0,0,0
blk_7581153651,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7590538874,7,7,0.8571428571428571,0,1,1,1,1,0,1,0,0,1,1,1
blk_7591798137,4,4,0.75,0,0,1,1,0,0,1,1,0,0,0,0
blk_7593145780,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7596215014,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7597662218,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_7602685078,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7607223733,4,4,0.5,0,0,0,1,1,0,1,1,0,0,0,0
blk_7607743231,5,5,0.8,0,1,0,1,1,0,1,0,0,0,1,1
blk_7615887816,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_7620189026,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_7628256094,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_7637817440,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7642065227,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_7644747861,4,4,0.0,0,1,0,1,1,0,0,1,0,0,0,0
blk_7646589570,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_7648379533,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_7649162294,5,5,0.6,0,1,1,1,0,0,1,1,0,0,0,0
blk_7659450644,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_7661821452,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_7662772152,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_7671000562,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_7676607140,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7678868572,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_7679766325,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7680276774,5,5,0.6,0,1,1,0,0,1,1,1,0,0,0,1
blk_7682948093,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7684469354,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_7693547406,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_7700182277,5,5,0.0,0,1,1,0,1,0,1,1,0,0,0,0
blk_7703326150,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_7704751096,4,4,0.5,0,1,1,1,0,0,0,1,0,0,0,0
blk_7708343562,5,5,0.4,0,1,1,1,1,0,0,1,0,0,0,0
blk_7716645056,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7717084876,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_7729119624,4,4,0.5,0,1,1,1,0,0,0,1,0,0,0,0
blk_7730442492,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_7732358223,4,4,0.25,0,1,1,0,0,0,1,1,0,0,0,0
blk_7732785066,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_7739171536,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_7753635769,4,4,0.0,0,0,1,1,0,0,1,1,0,0,0,0
blk_7760021700,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_7766814202,5,5,0.8,0,1,1,1,0,0,0,1,1,0,0,1
blk_7769792206,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_7771503901,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_7772667546,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_7773178722,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7774848995,6,6,0.6666666666666666,1,1,1,1,1,0,1,0,0,0,0,1
blk_7778133080,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7779891897,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_7782761940,4,4,0.25,0,1,1,1,1,0,0,0,0,0,0,0
blk_7785990989,5,5,0.6,0,1,1,0,1,0,1,1,0,0,0,0
blk_7786411122,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7799781543,5,5,0.4,0,1,0,1,1,0,1,1,0,0,0,0
blk_7819017365,4,4,0.25,0,1,1,0,1,0,1,0,0,0,0,0
blk_7822466845,7,7,0.7142857142857143,0,1,1,1,1,0,0,1,0,1,1,1
blk_7825019586,6,5,0.3333333333333333,0,1,1,1,0,0,0,1,0,0,2,1
blk_7835172935,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_7846294580,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_7857898188,4,4,0.25,0,1,1,1,0,0,0,1,0,0,0,0
blk_7858557993,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_7862761161,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_7864625527,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_7881930317,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7887704089,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_7892443351,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_7898098936,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_7904632905,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_7904950561,4,4,0.0,0,1,1,0,1,0,0,1,0,0,0,0
blk_7906882849,4,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0
blk_7917535892,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7917996638,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_7922700786,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_7929130899,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_7930694077,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_7933585764,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_7936019250,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_7937864998,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_7938587271,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7939106699,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_7941061379,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_7943828196,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_7943838342,5,5,0.0,0,1,0,1,1,0,1,1,0,0,0,0
blk_7944915523,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_7951242903,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7962847729,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7979280083,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7983783059,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_7991997343,5,5,0.4,0,1,1,1,0,0,1,1,0,0,0,0
blk_7994631023,4,4,0.75,0,0,1,0,1,0,1,1,0,0,0,0
blk_8007446916,4,4,0.75,0,0,1,1,0,0,1,1,0,0,0,0
blk_8007913280,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8010553416,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_8010873770,4,4,0.25,0,0,0,1,1,0,1,1,0,0,0,0
blk_8015529502,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8027295146,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8028509803,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_8029418030,4,4,0.5,0,1,1,0,1,0,0,1,0,0,0,0
blk_8038935425,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_8044325322,5,5,0.6,0,1,0,1,1,0,1,1,0,0,0,0
blk_8045062136,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8061962755,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_8063641030,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_8066531048,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8086585727,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8098468978,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_8098512625,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8104163412,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8105590195,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_8106742333,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8107470321,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8110313676,5,5,0.6,0,1,1,1,0,0,1,1,0,0,0,0
blk_8116855369,4,4,0.5,0,0,1,1,1,0,0,1,0,0,0,0
blk_8118074452,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_8121885186,5,5,0.2,0,1,1,0,1,0,1,1,0,0,0,0
blk_8123068924,6,6,0.8333333333333334,0,1,0,1,1,1,0,1,1,0,0,1
blk_8124449026,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8143386143,5,5,0.0,0,1,1,1,1,0,0,1,0,0,0,0
blk_8145569837,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8149954541,4,4,0.25,0,0,1,1,1,0,1,0,0,0,0,0
blk_8150648512,6,6,0.3333333333333333,0,1,0,1,1,0,0,1,1,1,0,1
blk_8170265359,4,4,0.0,0,1,1,1,0,0,1,0,0,0,0,0
blk_8172635375,4,4,0.5,0,0,1,0,1,0,1,1,0,0,0,0
blk_8173536416,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8179461587,5,5,0.2,0,0,1,1,1,0,1,1,0,0,0,0
blk_8180187197,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8185969669,4,4,0.0,0,0,1,0,1,0,1,1,0,0,0,0
blk_8189665830,4,4,0.25,0,1,1,0,1,0,0,1,0,0,0,0
blk_8191864748,4,4,0.25,0,1,1,1,1,0,0,0,0,0,0,0
blk_8194845270,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8196526750,5,5,0.8,0,1,1,1,1,0,0,1,0,0,0,0
blk_8203116599,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8204119481,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_8221393631,5,5,0.4,0,0,1,1,1,0,1,1,0,0,0,0
blk_8230394911,5,5,0.2,0,1,1,1,1,0,1,0,0,0,0,0
blk_8244405456,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_8248357068,4,4,0.25,0,0,1,1,0,0,1,1,0,0,0,0
blk_8251412697,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_8253140076,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_8255687408,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_8256964748,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8259447553,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8263700270,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_8265345076,4,4,0.25,0,1,1,0,0,0,1,1,0,0,0,0
blk_8274162148,4,4,0.0,0,1,1,0,1,0,1,0,0,0,0,0
blk_8278199988,4,4,0.5,0,1,1,0,0,0,1,1,0,0,0,0
blk_8280295505,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8281566624,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8283058976,4,4,0.5,0,0,1,0,1,0,1,1,0,0,0,0
blk_8288393063,5,5,0.0,0,0,1,1,1,0,1,1,0,0,0,0
blk_8289847469,4,4,0.0,0,1,0,1,0,0,1,1,0,0,0,0
blk_8291054904,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_8291417114,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8299028944,4,4,0.0,0,1,0,1,1,0,1,0,0,0,0,0
blk_8305342108,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8310544886,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8317433673,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_8322398336,4,4,0.25,1,0,1,1,1,0,0,0,0,0,0,1
blk_8328359220,4,4,0.25,0,1,1,0,0,0,1,1,0,0,0,0
blk_8336107463,4,4,0.25,0,1,1,0,1,0,1,0,0,0,0,0
blk_8340200445,4,4,0.25,0,1,0,1,1,0,0,1,0,0,0,0
blk_8340955151,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8347299371,6,5,0.8333333333333334,0,0,1,0,1,0,1,1,0,0,2,1
blk_8353724119,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_8356103861,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_8359802471,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_8361230479,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8363536211,5,5,0.0,0,1,1,1,0,0,1,1,0,0,0,0
blk_8364716806,4,4,0.25,0,1,0,1,1,0,1,0,0,0,0,0
blk_8366750790,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8373688053,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8379678023,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8383211942,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8396015535,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8400652920,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8401278215,4,4,0.0,0,0,0,1,1,0,1,1,0,0,0,0
blk_8403169483,4,4,0.0,0,1,1,0,0,0,1,1,0,0,0,0
blk_8403890329,5,5,0.6,0,1,1,1,1,0,1,0,0,0,0,0
blk_8418259220,5,5,0.2,0,1,1,1,1,0,0,1,0,0,0,0
blk_8421538096,4,4,0.25,0,0,1,1,0,0,1,1,0,0,0,0
blk_8425487634,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_8431039764,6,6,0.5,1,0,1,1,0,1,1,1,0,0,0,1
blk_8433575407,6,6,0.5,0,1,1,1,1,0,1,1,0,0,0,0
blk_8435501504,5,5,0.2,0,1,1,1,0,0,1,1,0,0,0,0
blk_8440389784,4,4,0.25,0,0,1,0,1,0,1,1,0,0,0,0
blk_8441281101,4,4,0.0,0,0,1,1,1,0,1,0,0,0,0,0
blk_8454170434,5,5,0.4,0,1,1,0,1,0,1,1,0,0,0,0
blk_8458843669,4,4,0.25,0,1,1,1,1,0,0,0,0,0,0,0
blk_8459234758,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8461087038,5,5,0.4,0,1,1,1,1,0,1,0,0,0,0,0
blk_8462636732,4,4,0.25,0,1,1,1,0,0,1,0,0,0,0,0
blk_8463734847,5,5,0.2,0,1,0,1,1,0,1,1,0,0,0,0
blk_8470816326,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8471780442,6,6,0.3333333333333333,0,1,1,1,1,0,1,1,0,0,0,0
blk_8472158584,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
blk_8473468083,4,4,0.25,0,1,0,1,0,0,1,1,0,0,0,0
blk_8474159130,6,6,0.0,0,1,1,1,1,0,1,1,0,0,0,0
blk_8474553851,6,6,0.16666666666666666,0,1,1,1,1,0,1,1,0,0,0,0
